dataid,local_15min,house_type,ev_car,solar,grid,total_power_consumption,total_usage
8156,2018-01-01 00:00:00-06:00,Single-Family Home 001 (Master),0.005,-0.006,2.3,2.294,0.28900000000000003
8156,2018-01-01 00:15:00-06:00,Single-Family Home 001 (Master),0.007,-0.006,2.693,2.6870000000000003,0.216
8156,2018-01-01 00:30:00-06:00,Single-Family Home 001 (Master),0.007,-0.006,2.688,2.6820000000000004,0.23800000000000002
8156,2018-01-01 00:45:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.533,2.527,0.20600000000000002
8156,2018-01-01 01:00:00-06:00,Single-Family Home 001 (Master),0.0,0.0,0.0,0.0,0.17
8156,2018-01-01 01:15:00-06:00,Single-Family Home 001 (Master),0.0,0.0,0.0,0.0,0.187
8156,2018-01-01 01:30:00-06:00,Single-Family Home 001 (Master),0.0,0.0,0.0,0.0,0.2
8156,2018-01-01 01:45:00-06:00,Single-Family Home 001 (Master),0.0,0.0,0.0,0.0,0.161
8156,2018-01-01 02:00:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.62,2.6140000000000003,0.191
8156,2018-01-01 02:15:00-06:00,Single-Family Home 001 (Master),0.007,-0.006,2.588,2.5820000000000003,0.29200000000000004
8156,2018-01-01 02:30:00-06:00,Single-Family Home 001 (Master),0.008,-0.007,2.946,2.939,0.8070000000000002
8156,2018-01-01 02:45:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.229,3.222,0.9660000000000002
8156,2018-01-01 03:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.239,3.2319999999999998,1.04
8156,2018-01-01 03:15:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.107,3.1,0.9900000000000002
8156,2018-01-01 03:30:00-06:00,Single-Family Home 001 (Master),0.007,-0.007,2.675,2.6679999999999997,0.379
8156,2018-01-01 03:45:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.498,2.4920000000000004,0.28400000000000003
8156,2018-01-01 04:00:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.391,2.3850000000000002,0.24200000000000002
8156,2018-01-01 04:15:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.819,2.813,0.619
8156,2018-01-01 04:30:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.285,3.278,1.0310000000000001
8156,2018-01-01 04:45:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.046,3.0389999999999997,0.9290000000000002
8156,2018-01-01 05:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.174,3.167,1.0030000000000001
8156,2018-01-01 05:15:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.241,3.234,1.0090000000000001
8156,2018-01-01 05:30:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.469,2.463,0.30300000000000005
8156,2018-01-01 05:45:00-06:00,Single-Family Home 001 (Master),0.007,-0.006,2.678,2.672,0.525
8156,2018-01-01 06:00:00-06:00,Single-Family Home 001 (Master),0.007,-0.006,2.689,2.6830000000000003,0.45500000000000007
8156,2018-01-01 06:15:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.307,2.301,0.163
8156,2018-01-01 06:30:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.3,2.294,0.184
8156,2018-01-01 06:45:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.462,2.4560000000000004,0.21900000000000003
8156,2018-01-01 07:00:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.32,2.314,0.155
8156,2018-01-01 07:15:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.292,2.286,0.193
8156,2018-01-01 07:30:00-06:00,Single-Family Home 001 (Master),0.006,-0.014,2.473,2.459,0.22100000000000003
8156,2018-01-01 07:45:00-06:00,Single-Family Home 001 (Master),0.006,0.001,2.31,2.311,0.15300000000000002
8156,2018-01-01 08:00:00-06:00,Single-Family Home 001 (Master),0.006,0.108,2.186,2.294,0.197
8156,2018-01-01 08:15:00-06:00,Single-Family Home 001 (Master),0.006,0.173,2.315,2.488,0.23199999999999998
8156,2018-01-01 08:30:00-06:00,Single-Family Home 001 (Master),0.006,0.461,1.954,2.415,0.316
8156,2018-01-01 08:45:00-06:00,Single-Family Home 001 (Master),0.006,0.663,1.695,2.358,0.2
8156,2018-01-01 09:00:00-06:00,Single-Family Home 001 (Master),0.006,1.286,1.113,2.399,0.18900000000000003
8156,2018-01-01 09:15:00-06:00,Single-Family Home 001 (Master),0.006,1.072,1.214,2.286,0.18700000000000003
8156,2018-01-01 09:30:00-06:00,Single-Family Home 001 (Master),0.006,1.459,0.881,2.34,0.23500000000000001
8156,2018-01-01 09:45:00-06:00,Single-Family Home 001 (Master),0.006,1.485,0.876,2.361,0.17300000000000001
8156,2018-01-01 10:00:00-06:00,Single-Family Home 001 (Master),0.006,1.299,1.014,2.3129999999999997,0.20400000000000001
8156,2018-01-01 10:15:00-06:00,Single-Family Home 001 (Master),0.006,1.469,0.874,2.343,0.21100000000000002
8156,2018-01-01 10:30:00-06:00,Single-Family Home 001 (Master),0.006,1.621,0.816,2.437,0.189
8156,2018-01-01 10:45:00-06:00,Single-Family Home 001 (Master),0.007,1.96,0.613,2.573,0.218
8156,2018-01-01 11:00:00-06:00,Single-Family Home 001 (Master),0.007,2.126,0.472,2.598,0.194
8156,2018-01-01 11:15:00-06:00,Single-Family Home 001 (Master),0.006,1.925,0.417,2.342,1.1769999999999996
8156,2018-01-01 11:30:00-06:00,Single-Family Home 001 (Master),0.007,2.072,0.732,2.8040000000000003,1.78
8156,2018-01-01 11:45:00-06:00,Single-Family Home 001 (Master),0.009,1.959,1.414,3.373,3.1929999999999996
8156,2018-01-01 12:00:00-06:00,Single-Family Home 001 (Master),0.007,1.982,0.756,2.738,2.6919999999999997
8156,2018-01-01 12:15:00-06:00,Single-Family Home 001 (Master),0.008,2.013,1.133,3.146,2.739
8156,2018-01-01 12:30:00-06:00,Single-Family Home 001 (Master),0.007,1.902,0.989,2.891,2.7199999999999998
8156,2018-01-01 12:45:00-06:00,Single-Family Home 001 (Master),0.008,1.568,1.559,3.127,3.05
8156,2018-01-01 13:00:00-06:00,Single-Family Home 001 (Master),0.01,1.244,2.139,3.383,3.2379999999999995
8156,2018-01-01 13:15:00-06:00,Single-Family Home 001 (Master),0.007,1.355,1.217,2.572,2.5309999999999997
8156,2018-01-01 13:30:00-06:00,Single-Family Home 001 (Master),0.01,1.33,1.891,3.221,3.1959999999999997
8156,2018-01-01 13:45:00-06:00,Single-Family Home 001 (Master),0.012,1.234,2.566,3.8,3.697
8156,2018-01-01 14:00:00-06:00,Single-Family Home 001 (Master),0.006,1.288,1.088,2.3760000000000003,2.3319999999999994
8156,2018-01-01 14:15:00-06:00,Single-Family Home 001 (Master),0.008,1.12,1.69,2.81,2.777
8156,2018-01-01 14:30:00-06:00,Single-Family Home 001 (Master),0.008,1.01,1.788,2.798,2.6839999999999997
8156,2018-01-01 14:45:00-06:00,Single-Family Home 001 (Master),0.008,1.234,1.436,2.67,2.6289999999999996
8156,2018-01-01 15:00:00-06:00,Single-Family Home 001 (Master),0.007,0.887,1.669,2.556,2.52
8156,2018-01-01 15:15:00-06:00,Single-Family Home 001 (Master),1.538,0.521,3.845,4.3660000000000005,4.177
8156,2018-01-01 15:30:00-06:00,Single-Family Home 001 (Master),3.288,0.634,6.246,6.880000000000001,6.499
8156,2018-01-01 15:45:00-06:00,Single-Family Home 001 (Master),3.287,0.537,6.259,6.796,6.507
8156,2018-01-01 16:00:00-06:00,Single-Family Home 001 (Master),3.269,0.55,6.528,7.077999999999999,6.790000000000001
8156,2018-01-01 16:15:00-06:00,Single-Family Home 001 (Master),3.281,0.483,6.563,7.045999999999999,6.667
8156,2018-01-01 16:30:00-06:00,Single-Family Home 001 (Master),3.274,0.636,6.067,6.703,6.415
8156,2018-01-01 16:45:00-06:00,Single-Family Home 001 (Master),3.28,0.145,6.392,6.537,6.251999999999998
8156,2018-01-01 17:00:00-06:00,Single-Family Home 001 (Master),3.269,0.029,6.683,6.712,6.253999999999999
8156,2018-01-01 17:15:00-06:00,Single-Family Home 001 (Master),3.285,-0.011,7.132,7.1209999999999996,6.590999999999999
8156,2018-01-01 17:30:00-06:00,Single-Family Home 001 (Master),3.059,-0.022,6.803,6.781,6.328999999999999
8156,2018-01-01 17:45:00-06:00,Single-Family Home 001 (Master),0.692,-0.029,3.688,3.6590000000000003,3.4909999999999997
8156,2018-01-01 18:00:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.843,2.837,2.801
8156,2018-01-01 18:15:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.847,2.841,2.8060000000000005
8156,2018-01-01 18:30:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,2.972,2.966,2.8469999999999995
8156,2018-01-01 18:45:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.848,2.842,2.8080000000000003
8156,2018-01-01 19:00:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.809,2.8030000000000004,2.769
8156,2018-01-01 19:15:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,2.968,2.962,2.8469999999999995
8156,2018-01-01 19:30:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.845,2.8390000000000004,2.8089999999999997
8156,2018-01-01 19:45:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.85,2.8440000000000003,2.8129999999999997
8156,2018-01-01 20:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,2.943,2.9370000000000003,2.8209999999999997
8156,2018-01-01 20:15:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.83,2.8240000000000003,2.794
8156,2018-01-01 20:30:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.854,2.8480000000000003,2.82
8156,2018-01-01 20:45:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,2.948,2.942,2.8280000000000003
8156,2018-01-01 21:00:00-06:00,Single-Family Home 001 (Master),1.308,-0.004,3.34,3.336,3.2029999999999994
8156,2018-01-01 21:15:00-06:00,Single-Family Home 001 (Master),3.288,-0.001,3.811,3.81,3.607999999999999
8156,2018-01-01 21:30:00-06:00,Single-Family Home 001 (Master),3.289,0.001,5.328,5.329000000000001,4.043
8156,2018-01-01 21:45:00-06:00,Single-Family Home 001 (Master),2.8,-0.002,4.636,4.634,2.999999999999999
8156,2018-01-01 22:00:00-06:00,Single-Family Home 001 (Master),0.925,-0.004,2.685,2.681,1.1569999999999998
8156,2018-01-01 22:15:00-06:00,Single-Family Home 001 (Master),0.003,-0.005,1.696,1.691,0.16800000000000004
8156,2018-01-01 22:30:00-06:00,Single-Family Home 001 (Master),0.005,-0.005,2.271,2.266,0.511
8156,2018-01-01 22:45:00-06:00,Single-Family Home 001 (Master),0.011,-0.005,3.9,3.895,0.8150000000000001
8156,2018-01-01 23:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,3.049,3.043,0.161
8156,2018-01-01 23:15:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,3.134,3.128,0.201
8156,2018-01-01 23:30:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.981,2.975,0.191
8156,2018-01-01 23:45:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.981,2.975,0.15100000000000002
8156,2018-01-02 00:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,3.1,3.0940000000000003,0.187
8156,2018-01-02 00:15:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,3.02,3.0140000000000002,0.18
8156,2018-01-02 00:30:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,3.118,3.112,0.164
8156,2018-01-02 00:45:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.265,3.258,0.189
8156,2018-01-02 01:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,3.158,3.152,0.158
8156,2018-01-02 01:15:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,3.177,3.1710000000000003,0.17800000000000002
8156,2018-01-02 01:30:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.413,3.4059999999999997,0.197
8156,2018-01-02 01:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.355,3.348,0.14600000000000002
8156,2018-01-02 02:00:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.398,3.391,0.188
8156,2018-01-02 02:15:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.237,3.23,0.195
8156,2018-01-02 02:30:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.136,3.129,0.155
8156,2018-01-02 02:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.339,3.332,0.194
8156,2018-01-02 03:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.231,3.2239999999999998,0.166
8156,2018-01-02 03:15:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.155,3.1479999999999997,0.18
8156,2018-01-02 03:30:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,3.175,3.169,0.186
8156,2018-01-02 03:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.374,3.367,0.155
8156,2018-01-02 04:00:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.394,3.387,0.203
8156,2018-01-02 04:15:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.345,3.338,0.158
8156,2018-01-02 04:30:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.445,3.4379999999999997,0.175
8156,2018-01-02 04:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.383,3.376,0.203
8156,2018-01-02 05:00:00-06:00,Single-Family Home 001 (Master),0.01,-0.006,3.321,3.3150000000000004,0.147
8156,2018-01-02 05:15:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.45,3.443,0.191
8156,2018-01-02 05:30:00-06:00,Single-Family Home 001 (Master),0.01,-0.006,3.331,3.325,0.163
8156,2018-01-02 05:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.006,3.345,3.3390000000000004,0.186
8156,2018-01-02 06:00:00-06:00,Single-Family Home 001 (Master),0.01,-0.006,3.419,3.4130000000000003,0.184
8156,2018-01-02 06:15:00-06:00,Single-Family Home 001 (Master),0.01,-0.006,3.295,3.289,0.151
8156,2018-01-02 06:30:00-06:00,Single-Family Home 001 (Master),0.01,-0.006,3.346,3.3400000000000003,0.21000000000000002
8156,2018-01-02 06:45:00-06:00,Single-Family Home 001 (Master),0.009,-0.006,3.204,3.1980000000000004,0.148
8156,2018-01-02 07:00:00-06:00,Single-Family Home 001 (Master),0.005,-0.005,2.24,2.2350000000000003,0.165
8156,2018-01-02 07:15:00-06:00,Single-Family Home 001 (Master),0.01,-0.006,3.27,3.2640000000000002,0.179
8156,2018-01-02 07:30:00-06:00,Single-Family Home 001 (Master),0.008,-0.014,2.877,2.863,0.163
8156,2018-01-02 07:45:00-06:00,Single-Family Home 001 (Master),0.009,0.017,2.971,2.988,0.185
8156,2018-01-02 08:00:00-06:00,Single-Family Home 001 (Master),0.008,0.083,2.777,2.8600000000000003,0.136
8156,2018-01-02 08:15:00-06:00,Single-Family Home 001 (Master),0.008,0.053,2.868,2.921,0.177
8156,2018-01-02 08:30:00-06:00,Single-Family Home 001 (Master),0.01,0.105,3.197,3.302,0.18900000000000003
8156,2018-01-02 08:45:00-06:00,Single-Family Home 001 (Master),0.01,0.181,3.208,3.3890000000000002,0.772
8156,2018-01-02 09:00:00-06:00,Single-Family Home 001 (Master),0.01,0.261,3.166,3.427,0.265
8156,2018-01-02 09:15:00-06:00,Single-Family Home 001 (Master),0.009,0.386,2.738,3.124,0.327
8156,2018-01-02 09:30:00-06:00,Single-Family Home 001 (Master),0.011,0.567,3.023,3.59,0.439
8156,2018-01-02 09:45:00-06:00,Single-Family Home 001 (Master),0.009,0.696,2.459,3.1550000000000002,0.406
8156,2018-01-02 10:00:00-06:00,Single-Family Home 001 (Master),0.014,0.761,4.552,5.313,4.671
8156,2018-01-02 10:15:00-06:00,Single-Family Home 001 (Master),0.022,0.811,8.053,8.864,8.421
8156,2018-01-02 10:30:00-06:00,Single-Family Home 001 (Master),0.022,0.767,8.079,8.846,8.420000000000002
8156,2018-01-02 10:45:00-06:00,Single-Family Home 001 (Master),0.013,0.822,4.1,4.922,4.518000000000002
8156,2018-01-02 11:00:00-06:00,Single-Family Home 001 (Master),0.01,0.912,2.591,3.503,3.2159999999999993
8156,2018-01-02 11:15:00-06:00,Single-Family Home 001 (Master),0.011,0.983,2.683,3.666,3.3269999999999995
8156,2018-01-02 11:30:00-06:00,Single-Family Home 001 (Master),0.011,0.985,2.781,3.766,3.3689999999999998
8156,2018-01-02 11:45:00-06:00,Single-Family Home 001 (Master),0.011,1.071,2.651,3.7219999999999995,3.2729999999999997
8156,2018-01-02 12:00:00-06:00,Single-Family Home 001 (Master),0.011,1.032,2.647,3.679,3.51
8156,2018-01-02 12:15:00-06:00,Single-Family Home 001 (Master),0.01,1.141,3.807,4.948,4.672000000000001
8156,2018-01-02 12:30:00-06:00,Single-Family Home 001 (Master),0.013,1.042,4.983,6.0249999999999995,5.706
8156,2018-01-02 12:45:00-06:00,Single-Family Home 001 (Master),0.01,0.903,2.6,3.503,3.3289999999999997
8156,2018-01-02 13:00:00-06:00,Single-Family Home 001 (Master),0.011,0.864,3.111,3.975,3.804
8156,2018-01-02 13:15:00-06:00,Single-Family Home 001 (Master),0.01,0.858,2.674,3.532,3.271
8156,2018-01-02 13:30:00-06:00,Single-Family Home 001 (Master),0.008,0.838,2.355,3.193,3.013
8156,2018-01-02 13:45:00-06:00,Single-Family Home 001 (Master),0.005,0.732,1.552,2.284,1.648
8156,2018-01-02 14:00:00-06:00,Single-Family Home 001 (Master),0.005,0.652,1.377,2.029,1.613
8156,2018-01-02 14:15:00-06:00,Single-Family Home 001 (Master),0.01,0.631,2.724,3.3550000000000004,3.2569999999999992
8156,2018-01-02 14:30:00-06:00,Single-Family Home 001 (Master),0.01,0.49,2.795,3.285,3.259
8156,2018-01-02 14:45:00-06:00,Single-Family Home 001 (Master),0.01,0.395,2.986,3.3810000000000002,3.267
8156,2018-01-02 15:00:00-06:00,Single-Family Home 001 (Master),0.01,0.355,2.962,3.317,3.291
8156,2018-01-02 15:15:00-06:00,Single-Family Home 001 (Master),0.01,0.306,2.97,3.2760000000000002,3.2499999999999996
8156,2018-01-02 15:30:00-06:00,Single-Family Home 001 (Master),0.01,0.198,3.187,3.385,3.273
8156,2018-01-02 15:45:00-06:00,Single-Family Home 001 (Master),0.01,0.134,3.13,3.264,3.2409999999999997
8156,2018-01-02 16:00:00-06:00,Single-Family Home 001 (Master),0.01,0.087,3.203,3.29,3.2680000000000002
8156,2018-01-02 16:15:00-06:00,Single-Family Home 001 (Master),0.01,0.106,3.241,3.347,3.2379999999999995
8156,2018-01-02 16:30:00-06:00,Single-Family Home 001 (Master),0.01,-0.014,3.253,3.2390000000000003,3.2139999999999995
8156,2018-01-02 16:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.027,3.29,3.263,3.219
8156,2018-01-02 17:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.029,3.059,3.0300000000000002,3.0039999999999996
8156,2018-01-02 17:15:00-06:00,Single-Family Home 001 (Master),0.01,-0.03,3.165,3.1350000000000002,3.017
8156,2018-01-02 17:30:00-06:00,Single-Family Home 001 (Master),0.01,-0.033,3.18,3.1470000000000002,3.025
8156,2018-01-02 17:45:00-06:00,Single-Family Home 001 (Master),2.152,-0.017,5.615,5.598,5.231
8156,2018-01-02 18:00:00-06:00,Single-Family Home 001 (Master),3.285,0.001,9.143,9.144,8.589
8156,2018-01-02 18:15:00-06:00,Single-Family Home 001 (Master),3.283,0.0,8.15,8.15,7.5649999999999995
8156,2018-01-02 18:30:00-06:00,Single-Family Home 001 (Master),3.277,-0.001,8.006,8.005,7.602000000000001
8156,2018-01-02 18:45:00-06:00,Single-Family Home 001 (Master),3.284,-0.001,7.674,7.673,7.2379999999999995
8156,2018-01-02 19:00:00-06:00,Single-Family Home 001 (Master),2.661,-0.001,5.831,5.83,5.471
8156,2018-01-02 19:15:00-06:00,Single-Family Home 001 (Master),0.693,-0.003,5.678,5.675,5.332999999999999
8156,2018-01-02 19:30:00-06:00,Single-Family Home 001 (Master),0.012,-0.007,4.114,4.107,3.718
8156,2018-01-02 19:45:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.183,3.1759999999999997,2.868
8156,2018-01-02 20:00:00-06:00,Single-Family Home 001 (Master),0.007,-0.006,2.583,2.5770000000000004,2.257
8156,2018-01-02 20:15:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.928,2.922,2.519999999999999
8156,2018-01-02 20:30:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.335,2.329,1.9989999999999997
8156,2018-01-02 20:45:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.289,2.2830000000000004,1.9559999999999997
8156,2018-01-02 21:00:00-06:00,Single-Family Home 001 (Master),0.007,-0.006,2.449,2.443,2.0309999999999997
8156,2018-01-02 21:15:00-06:00,Single-Family Home 001 (Master),0.003,-0.005,1.394,1.389,1.1949999999999998
8156,2018-01-02 21:30:00-06:00,Single-Family Home 001 (Master),0.0,-0.005,0.618,0.613,0.466
8156,2018-01-02 21:45:00-06:00,Single-Family Home 001 (Master),0.002,-0.005,1.207,1.2020000000000002,0.9820000000000002
8156,2018-01-02 22:00:00-06:00,Single-Family Home 001 (Master),0.005,-0.006,2.121,2.115,2.01
8156,2018-01-02 22:15:00-06:00,Single-Family Home 001 (Master),0.008,-0.006,2.835,2.829,2.036
8156,2018-01-02 22:30:00-06:00,Single-Family Home 001 (Master),0.011,-0.007,3.577,3.57,1.9849999999999999
8156,2018-01-02 22:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.294,3.287,2.027
8156,2018-01-02 23:00:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,2.37,2.3640000000000003,0.8720000000000001
8156,2018-01-02 23:15:00-06:00,Single-Family Home 001 (Master),0.012,-0.007,3.848,3.8409999999999997,0.425
8156,2018-01-02 23:30:00-06:00,Single-Family Home 001 (Master),0.014,-0.007,4.172,4.165,0.8620000000000002
8156,2018-01-02 23:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.308,3.3009999999999997,0.3400000000000001
8156,2018-01-03 00:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.13,3.1229999999999998,0.28400000000000003
8156,2018-01-03 00:15:00-06:00,Single-Family Home 001 (Master),0.012,-0.007,3.678,3.671,0.9400000000000002
8156,2018-01-03 00:30:00-06:00,Single-Family Home 001 (Master),0.012,-0.007,3.814,3.807,1.0350000000000001
8156,2018-01-03 00:45:00-06:00,Single-Family Home 001 (Master),0.012,-0.007,3.736,3.729,0.7990000000000002
8156,2018-01-03 01:00:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.232,3.225,0.334
8156,2018-01-03 01:15:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.264,3.2569999999999997,0.52
8156,2018-01-03 01:30:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.211,3.2039999999999997,0.46299999999999997
8156,2018-01-03 01:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.355,3.348,0.426
8156,2018-01-03 02:00:00-06:00,Single-Family Home 001 (Master),0.008,-0.007,2.87,2.863,0.157
8156,2018-01-03 02:15:00-06:00,Single-Family Home 001 (Master),0.008,-0.007,2.921,2.9139999999999997,0.16899999999999998
8156,2018-01-03 02:30:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,2.967,2.96,0.182
8156,2018-01-03 02:45:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,2.921,2.9139999999999997,0.171
8156,2018-01-03 03:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,2.907,2.9,0.19
8156,2018-01-03 03:15:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,2.963,2.956,0.151
8156,2018-01-03 03:30:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,2.92,2.913,0.18
8156,2018-01-03 03:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.07,3.0629999999999997,0.172
8156,2018-01-03 04:00:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.169,3.162,0.19
8156,2018-01-03 04:15:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.083,3.076,0.191
8156,2018-01-03 04:30:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.032,3.025,0.14300000000000002
8156,2018-01-03 04:45:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.162,3.155,0.19
8156,2018-01-03 05:00:00-06:00,Single-Family Home 001 (Master),0.009,-0.007,3.03,3.0229999999999997,0.148
8156,2018-01-03 05:15:00-06:00,Single-Family Home 001 (Master),0.01,-0.007,3.08,3.073,0.21
8156,2018-01-03 05:30:00-06:00,Single-Family Home 001 (Master),0.009,-0.005,3.198,3.193,0.5900000000000001
8156,2018-01-03 05:45:00-06:00,Single-Family Home 001 (Master),0.007,-0.001,3.641,3.64,2.1919999999999997
8156,2018-01-03 06:00:00-06:00,Single-Family Home 001 (Master),0.006,-0.001,3.244,3.2430000000000003,1.8469999999999998
8156,2018-01-03 06:15:00-06:00,Single-Family Home 001 (Master),0.006,-0.001,3.286,3.285,1.8129999999999997
8156,2018-01-03 06:30:00-06:00,Single-Family Home 001 (Master),0.006,-0.001,3.171,3.17,1.8679999999999999
8156,2018-01-03 06:45:00-06:00,Single-Family Home 001 (Master),0.005,-0.001,3.044,3.043,1.8079999999999996
8156,2018-01-03 07:00:00-06:00,Single-Family Home 001 (Master),0.006,-0.001,3.185,3.184,1.9479999999999997
8156,2018-01-03 07:15:00-06:00,Single-Family Home 001 (Master),0.006,-0.006,3.328,3.322,3.202
8156,2018-01-03 07:30:00-06:00,Single-Family Home 001 (Master),0.006,0.06,3.222,3.282,3.1420000000000003
8156,2018-01-03 07:45:00-06:00,Single-Family Home 001 (Master),0.006,0.249,3.154,3.403,3.171
8156,2018-01-03 08:00:00-06:00,Single-Family Home 001 (Master),0.184,0.456,2.623,3.079,2.930999999999999
8156,2018-01-03 08:15:00-06:00,Single-Family Home 001 (Master),1.119,0.755,2.434,3.189,3.055999999999999
8156,2018-01-03 08:30:00-06:00,Single-Family Home 001 (Master),0.005,1.074,0.774,1.848,1.66
8156,2018-01-03 08:45:00-06:00,Single-Family Home 001 (Master),0.005,1.297,0.444,1.7409999999999999,1.6389999999999998
8156,2018-01-03 09:00:00-06:00,Single-Family Home 001 (Master),0.005,1.553,0.303,1.8559999999999999,1.777
8156,2018-01-03 09:15:00-06:00,Single-Family Home 001 (Master),0.011,1.444,1.898,3.3419999999999996,2.9899999999999993
8156,2018-01-03 09:30:00-06:00,Single-Family Home 001 (Master),0.009,1.641,1.376,3.017,2.714
8156,2018-01-03 09:45:00-06:00,Single-Family Home 001 (Master),0.006,2.109,0.044,2.153,1.3799999999999997
8156,2018-01-03 10:00:00-06:00,Single-Family Home 001 (Master),0.005,2.354,-0.32,2.0340000000000003,1.3940000000000001
8156,2018-01-03 10:15:00-06:00,Single-Family Home 001 (Master),0.006,2.564,-0.36,2.204,1.565
8156,2018-01-03 10:30:00-06:00,Single-Family Home 001 (Master),0.007,2.701,0.304,3.005,2.2699999999999996
8156,2018-01-03 10:45:00-06:00,Single-Family Home 001 (Master),0.005,3.081,-0.801,2.28,1.623
8156,2018-01-03 11:00:00-06:00,Single-Family Home 001 (Master),0.009,3.295,0.959,4.254,3.4219999999999993
8156,2018-01-03 11:15:00-06:00,Single-Family Home 001 (Master),0.016,3.415,3.9,7.3149999999999995,6.415
8156,2018-01-03 11:30:00-06:00,Single-Family Home 001 (Master),0.007,3.42,0.079,3.499,2.9179999999999997
