dataid,local_15min,house_type,ev_car,solar,grid,total_power_consumption,total_usage
1642,2018-01-01 12:45:00-06:00,Single-Family Home 001 (Master),0.002,1.369,-0.409,0.96,0.013000000000000001
1642,2018-01-01 13:00:00-06:00,Single-Family Home 001 (Master),0.003,1.098,-0.486,0.6120000000000001,0.014
1642,2018-01-01 13:15:00-06:00,Single-Family Home 001 (Master),0.004,1.184,-0.862,0.32199999999999995,0.013000000000000001
1642,2018-01-01 13:30:00-06:00,Single-Family Home 001 (Master),0.004,1.156,-0.838,0.31799999999999995,0.013000000000000001
1642,2018-01-01 13:45:00-06:00,Single-Family Home 001 (Master),0.004,1.076,-0.769,0.30700000000000005,0.013000000000000001
1642,2018-01-01 14:00:00-06:00,Single-Family Home 001 (Master),0.003,1.123,-0.57,0.553,0.013000000000000001
1642,2018-01-01 14:15:00-06:00,Single-Family Home 001 (Master),0.001,0.978,-0.179,0.7989999999999999,0.013000000000000001
1642,2018-01-01 14:30:00-06:00,Single-Family Home 001 (Master),0.003,0.874,-0.535,0.33899999999999997,0.012
1642,2018-01-01 14:45:00-06:00,Single-Family Home 001 (Master),0.003,1.077,-0.65,0.42699999999999994,0.014
1642,2018-01-01 15:00:00-06:00,Single-Family Home 001 (Master),0.002,0.769,-0.352,0.41700000000000004,0.012
1642,2018-01-01 15:15:00-06:00,Single-Family Home 001 (Master),0.002,0.459,-0.047,0.41200000000000003,0.012
1642,2018-01-01 15:30:00-06:00,Single-Family Home 001 (Master),0.002,0.551,-0.127,0.42400000000000004,0.012
1642,2018-01-01 15:45:00-06:00,Single-Family Home 001 (Master),0.002,0.468,-0.025,0.443,0.011
1642,2018-01-01 16:00:00-06:00,Single-Family Home 001 (Master),0.002,0.483,-0.099,0.384,0.012
1642,2018-01-01 16:15:00-06:00,Single-Family Home 001 (Master),3.071,0.426,3.658,4.084,3.082
1642,2018-01-01 16:30:00-06:00,Single-Family Home 001 (Master),3.372,0.561,4.704,5.265,3.384
1642,2018-01-01 16:45:00-06:00,Single-Family Home 001 (Master),2.397,0.126,3.182,3.308,2.4099999999999997
1642,2018-01-01 17:00:00-06:00,Single-Family Home 001 (Master),0.118,0.033,0.509,0.542,0.127
1642,2018-01-01 17:15:00-06:00,Single-Family Home 001 (Master),0.07,-0.009,0.521,0.512,0.07900000000000001
1642,2018-01-01 17:30:00-06:00,Single-Family Home 001 (Master),0.065,-0.025,0.842,0.817,0.07500000000000001
1642,2018-01-01 17:45:00-06:00,Single-Family Home 001 (Master),0.067,-0.028,1.089,1.061,0.07800000000000001
1642,2018-01-01 18:00:00-06:00,Single-Family Home 001 (Master),0.062,-0.013,2.172,2.1590000000000003,0.07700000000000001
1642,2018-01-01 18:15:00-06:00,Single-Family Home 001 (Master),0.065,-0.005,1.622,1.6170000000000002,0.07900000000000001
1642,2018-01-01 18:30:00-06:00,Single-Family Home 001 (Master),0.064,-0.002,1.384,1.382,0.07500000000000001
1642,2018-01-01 18:45:00-06:00,Single-Family Home 001 (Master),0.058,-0.002,1.473,1.471,0.069
1642,2018-01-01 19:00:00-06:00,Single-Family Home 001 (Master),0.056,-0.004,2.184,2.18,0.07
1642,2018-01-01 19:15:00-06:00,Single-Family Home 001 (Master),0.056,-0.004,2.419,2.415,0.07200000000000001
1642,2018-01-01 19:30:00-06:00,Single-Family Home 001 (Master),0.055,-0.003,2.395,2.392,0.068
1642,2018-01-01 19:45:00-06:00,Single-Family Home 001 (Master),0.054,-0.003,2.128,2.125,0.067
1642,2018-01-01 20:00:00-06:00,Single-Family Home 001 (Master),0.055,-0.004,1.743,1.739,0.069
1642,2018-01-01 20:15:00-06:00,Single-Family Home 001 (Master),1.477,-0.002,2.545,2.543,1.488
1642,2018-01-01 20:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.003,1.111,1.108,0.012
1642,2018-01-01 20:45:00-06:00,Single-Family Home 001 (Master),0.002,-0.003,1.181,1.1780000000000002,0.013000000000000001
1642,2018-01-01 21:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.003,1.2,1.197,0.012
1642,2018-01-01 21:15:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,1.201,1.199,0.012
1642,2018-01-01 21:30:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,1.087,1.085,0.013000000000000001
1642,2018-01-01 21:45:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.925,0.923,0.014
1642,2018-01-01 22:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.926,0.924,0.014
1642,2018-01-01 22:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.003,0.626,0.623,0.011
1642,2018-01-01 22:30:00-06:00,Single-Family Home 001 (Master),0.002,-0.005,0.57,0.565,0.012
1642,2018-01-01 22:45:00-06:00,Single-Family Home 001 (Master),0.054,-0.005,0.406,0.401,0.064
1642,2018-01-01 23:00:00-06:00,Single-Family Home 001 (Master),0.079,-0.005,0.459,0.454,0.088
1642,2018-01-01 23:15:00-06:00,Single-Family Home 001 (Master),0.07,-0.005,0.431,0.426,0.07900000000000001
1642,2018-01-01 23:30:00-06:00,Single-Family Home 001 (Master),0.065,-0.005,0.556,0.551,0.07500000000000001
1642,2018-01-01 23:45:00-06:00,Single-Family Home 001 (Master),0.061,-0.005,0.423,0.418,0.07
1642,2018-01-02 00:00:00-06:00,Single-Family Home 001 (Master),0.059,-0.005,0.617,0.612,0.069
1642,2018-01-02 00:15:00-06:00,Single-Family Home 001 (Master),0.058,-0.005,0.591,0.586,0.068
1642,2018-01-02 00:30:00-06:00,Single-Family Home 001 (Master),0.058,-0.005,0.465,0.46,0.068
1642,2018-01-02 00:45:00-06:00,Single-Family Home 001 (Master),0.058,-0.005,0.41,0.40499999999999997,0.069
1642,2018-01-02 01:00:00-06:00,Single-Family Home 001 (Master),0.057,-0.005,0.412,0.407,0.068
1642,2018-01-02 01:15:00-06:00,Single-Family Home 001 (Master),0.057,-0.005,0.401,0.396,0.067
1642,2018-01-02 01:30:00-06:00,Single-Family Home 001 (Master),0.056,-0.004,0.503,0.499,0.066
1642,2018-01-02 01:45:00-06:00,Single-Family Home 001 (Master),0.056,-0.005,0.543,0.538,0.066
1642,2018-01-02 02:00:00-06:00,Single-Family Home 001 (Master),0.056,-0.005,0.549,0.544,0.066
1642,2018-01-02 02:15:00-06:00,Single-Family Home 001 (Master),0.056,-0.005,0.453,0.448,0.066
1642,2018-01-02 02:30:00-06:00,Single-Family Home 001 (Master),0.056,-0.005,0.313,0.308,0.066
1642,2018-01-02 02:45:00-06:00,Single-Family Home 001 (Master),0.029,-0.005,0.498,0.493,0.03900000000000001
1642,2018-01-02 03:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.521,0.516,0.011
1642,2018-01-02 03:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.56,0.556,0.012
1642,2018-01-02 03:30:00-06:00,Single-Family Home 001 (Master),0.0,-0.004,0.692,0.688,0.012
1642,2018-01-02 03:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.56,0.555,0.012
1642,2018-01-02 04:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.599,0.595,0.012
1642,2018-01-02 04:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.626,0.622,0.012
1642,2018-01-02 04:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.647,0.643,0.012
1642,2018-01-02 04:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.618,0.613,0.011
1642,2018-01-02 05:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.683,0.678,0.013000000000000001
1642,2018-01-02 05:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.006,0.735,0.729,0.013000000000000001
1642,2018-01-02 05:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.797,0.792,0.013000000000000001
1642,2018-01-02 05:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.443,0.438,0.011
1642,2018-01-02 06:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.585,0.581,0.011
1642,2018-01-02 06:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.002,0.838,0.836,0.011
1642,2018-01-02 06:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.48,0.475,0.011
1642,2018-01-02 06:45:00-06:00,Single-Family Home 001 (Master),0.003,-0.002,1.245,1.243,0.014
1642,2018-01-02 07:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.916,0.914,0.014
1642,2018-01-02 07:15:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.937,0.935,0.013000000000000001
1642,2018-01-02 07:30:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.88,0.878,0.013000000000000001
1642,2018-01-02 07:45:00-06:00,Single-Family Home 001 (Master),0.002,0.027,0.727,0.754,0.012
1642,2018-01-02 08:00:00-06:00,Single-Family Home 001 (Master),0.002,0.078,0.985,1.063,0.012
1642,2018-01-02 08:15:00-06:00,Single-Family Home 001 (Master),0.002,0.057,0.95,1.007,0.013000000000000001
1642,2018-01-02 08:30:00-06:00,Single-Family Home 001 (Master),0.002,0.099,0.915,1.014,0.014
1642,2018-01-02 08:45:00-06:00,Single-Family Home 001 (Master),0.002,0.166,0.858,1.024,0.013000000000000001
1642,2018-01-02 09:00:00-06:00,Single-Family Home 001 (Master),0.002,0.237,0.81,1.0470000000000002,0.014
1642,2018-01-02 09:15:00-06:00,Single-Family Home 001 (Master),0.002,0.342,0.065,0.40700000000000003,0.011
1642,2018-01-02 09:30:00-06:00,Single-Family Home 001 (Master),0.002,0.5,0.028,0.528,0.011
1642,2018-01-02 09:45:00-06:00,Single-Family Home 001 (Master),0.002,0.615,-0.178,0.437,0.011
1642,2018-01-02 10:00:00-06:00,Single-Family Home 001 (Master),0.003,0.666,-0.292,0.37400000000000005,0.012
1642,2018-01-02 10:15:00-06:00,Single-Family Home 001 (Master),0.003,0.709,-0.394,0.31499999999999995,0.012
1642,2018-01-02 10:30:00-06:00,Single-Family Home 001 (Master),0.003,0.665,-0.25,0.41500000000000004,0.013000000000000001
1642,2018-01-02 10:45:00-06:00,Single-Family Home 001 (Master),0.003,0.716,-0.234,0.482,0.014
1642,2018-01-02 11:00:00-06:00,Single-Family Home 001 (Master),0.003,0.796,-0.133,0.663,0.014
1642,2018-01-02 11:15:00-06:00,Single-Family Home 001 (Master),0.003,0.855,-0.133,0.722,0.014
1642,2018-01-02 11:30:00-06:00,Single-Family Home 001 (Master),0.003,0.855,-0.25,0.605,0.014
1642,2018-01-02 11:45:00-06:00,Single-Family Home 001 (Master),0.003,0.933,-0.373,0.56,0.014
1642,2018-01-02 12:00:00-06:00,Single-Family Home 001 (Master),0.003,0.898,-0.147,0.751,0.015
1642,2018-01-02 12:15:00-06:00,Single-Family Home 001 (Master),0.003,0.997,-0.123,0.874,0.015
1642,2018-01-02 12:30:00-06:00,Single-Family Home 001 (Master),0.001,0.909,1.187,2.096,0.014
1642,2018-01-02 12:45:00-06:00,Single-Family Home 001 (Master),0.002,0.786,-0.068,0.718,0.013000000000000001
1642,2018-01-02 13:00:00-06:00,Single-Family Home 001 (Master),0.001,0.758,0.078,0.836,0.012
1642,2018-01-02 13:15:00-06:00,Single-Family Home 001 (Master),0.0,0.748,0.424,1.172,0.01
1642,2018-01-02 13:30:00-06:00,Single-Family Home 001 (Master),0.001,0.737,0.556,1.2930000000000001,0.012
1642,2018-01-02 13:45:00-06:00,Single-Family Home 001 (Master),0.001,0.639,0.653,1.292,0.012
1642,2018-01-02 14:00:00-06:00,Single-Family Home 001 (Master),0.001,0.567,0.32,0.887,0.012
1642,2018-01-02 14:15:00-06:00,Single-Family Home 001 (Master),0.002,0.557,0.024,0.5810000000000001,0.012
1642,2018-01-02 14:30:00-06:00,Single-Family Home 001 (Master),0.001,0.431,0.341,0.772,0.012
1642,2018-01-02 14:45:00-06:00,Single-Family Home 001 (Master),0.001,0.348,0.625,0.973,0.012
1642,2018-01-02 15:00:00-06:00,Single-Family Home 001 (Master),0.002,0.311,0.754,1.065,0.013000000000000001
1642,2018-01-02 15:15:00-06:00,Single-Family Home 001 (Master),0.0,0.27,0.579,0.849,0.01
1642,2018-01-02 15:30:00-06:00,Single-Family Home 001 (Master),0.002,0.178,1.071,1.2489999999999999,0.012
1642,2018-01-02 15:45:00-06:00,Single-Family Home 001 (Master),0.001,0.121,0.635,0.756,0.012
1642,2018-01-02 16:00:00-06:00,Single-Family Home 001 (Master),0.0,0.074,0.802,0.876,0.011
1642,2018-01-02 16:15:00-06:00,Single-Family Home 001 (Master),0.001,0.095,0.454,0.549,0.011
1642,2018-01-02 16:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.769,0.758,0.01
1642,2018-01-02 16:45:00-06:00,Single-Family Home 001 (Master),0.002,-0.024,1.08,1.056,0.012
1642,2018-01-02 17:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.026,1.169,1.143,0.012
1642,2018-01-02 17:15:00-06:00,Single-Family Home 001 (Master),0.002,-0.027,1.072,1.0450000000000002,0.012
1642,2018-01-02 17:30:00-06:00,Single-Family Home 001 (Master),0.0,-0.027,0.647,0.62,0.009000000000000001
1642,2018-01-02 17:45:00-06:00,Single-Family Home 001 (Master),0.0,-0.025,0.674,0.649,0.009000000000000001
1642,2018-01-02 18:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.849,0.847,0.013000000000000001
1642,2018-01-02 18:15:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.985,0.983,0.014
1642,2018-01-02 18:30:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.884,0.882,0.012
1642,2018-01-02 18:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,1.13,1.126,0.012
1642,2018-01-02 19:00:00-06:00,Single-Family Home 001 (Master),0.0,-0.004,0.691,0.6869999999999999,0.009000000000000001
1642,2018-01-02 19:15:00-06:00,Single-Family Home 001 (Master),0.002,-0.003,1.068,1.0650000000000002,0.013000000000000001
1642,2018-01-02 19:30:00-06:00,Single-Family Home 001 (Master),0.003,-0.003,1.484,1.481,0.014
1642,2018-01-02 19:45:00-06:00,Single-Family Home 001 (Master),0.003,-0.002,1.17,1.168,0.015
1642,2018-01-02 20:00:00-06:00,Single-Family Home 001 (Master),0.004,-0.001,1.312,1.3110000000000002,0.016
1642,2018-01-02 20:15:00-06:00,Single-Family Home 001 (Master),0.004,-0.002,1.486,1.484,0.015
1642,2018-01-02 20:30:00-06:00,Single-Family Home 001 (Master),0.004,-0.001,1.272,1.2710000000000001,0.016
1642,2018-01-02 20:45:00-06:00,Single-Family Home 001 (Master),0.005,-0.001,1.593,1.592,0.017
1642,2018-01-02 21:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,1.015,1.013,0.013000000000000001
1642,2018-01-02 21:15:00-06:00,Single-Family Home 001 (Master),0.004,-0.002,1.509,1.507,0.015
1642,2018-01-02 21:30:00-06:00,Single-Family Home 001 (Master),0.004,-0.001,1.323,1.322,0.016
1642,2018-01-02 21:45:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,1.109,1.107,0.013000000000000001
1642,2018-01-02 22:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.003,1.167,1.1640000000000001,0.012
1642,2018-01-02 22:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.003,0.895,0.892,0.011
1642,2018-01-02 22:30:00-06:00,Single-Family Home 001 (Master),0.002,-0.003,1.272,1.2690000000000001,0.013000000000000001
1642,2018-01-02 22:45:00-06:00,Single-Family Home 001 (Master),0.002,-0.003,0.957,0.954,0.012
1642,2018-01-02 23:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.003,1.015,1.012,0.012
1642,2018-01-02 23:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.003,0.875,0.872,0.01
1642,2018-01-02 23:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.003,0.856,0.853,0.01
1642,2018-01-02 23:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.003,0.799,0.796,0.01
1642,2018-01-03 00:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.003,0.798,0.795,0.01
1642,2018-01-03 00:15:00-06:00,Single-Family Home 001 (Master),0.0,-0.004,0.818,0.814,0.011
1642,2018-01-03 00:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.008,2.062,2.054,0.017
1642,2018-01-03 00:45:00-06:00,Single-Family Home 001 (Master),0.0,-0.005,1.019,1.014,0.012
1642,2018-01-03 01:00:00-06:00,Single-Family Home 001 (Master),0.0,-0.005,0.85,0.845,0.012
1642,2018-01-03 01:15:00-06:00,Single-Family Home 001 (Master),0.0,-0.007,1.752,1.745,0.015
1642,2018-01-03 01:30:00-06:00,Single-Family Home 001 (Master),0.0,-0.007,1.388,1.381,0.015
1642,2018-01-03 01:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.704,0.699,0.012
1642,2018-01-03 02:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.606,0.602,0.011
1642,2018-01-03 02:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.604,0.599,0.012
1642,2018-01-03 02:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.522,0.518,0.011
1642,2018-01-03 02:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.521,0.517,0.011
1642,2018-01-03 03:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.589,0.585,0.011
1642,2018-01-03 03:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.505,0.501,0.012
1642,2018-01-03 03:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.528,0.524,0.012
1642,2018-01-03 03:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.47,0.46599999999999997,0.012
1642,2018-01-03 04:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.608,0.604,0.012
1642,2018-01-03 04:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.572,0.568,0.012
1642,2018-01-03 04:30:00-06:00,Single-Family Home 001 (Master),0.0,-0.004,0.637,0.633,0.012
1642,2018-01-03 04:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.585,0.581,0.012
1642,2018-01-03 05:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.516,0.512,0.012
1642,2018-01-03 05:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.554,0.55,0.012
1642,2018-01-03 05:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.004,0.613,0.609,0.012
1642,2018-01-03 05:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.697,0.692,0.014
1642,2018-01-03 06:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,0.619,0.614,0.012
1642,2018-01-03 06:15:00-06:00,Single-Family Home 001 (Master),0.0,-0.004,0.473,0.469,0.009000000000000001
1642,2018-01-03 06:30:00-06:00,Single-Family Home 001 (Master),0.002,-0.002,0.916,0.914,0.013000000000000001
1642,2018-01-03 06:45:00-06:00,Single-Family Home 001 (Master),0.0,-0.004,0.612,0.608,0.009000000000000001
1642,2018-01-03 07:00:00-06:00,Single-Family Home 001 (Master),0.002,-0.003,0.954,0.951,0.012
1642,2018-01-03 07:15:00-06:00,Single-Family Home 001 (Master),0.003,-0.007,1.104,1.0970000000000002,0.014
1642,2018-01-03 07:30:00-06:00,Single-Family Home 001 (Master),0.003,0.021,1.082,1.103,0.014
1642,2018-01-03 07:45:00-06:00,Single-Family Home 001 (Master),0.002,0.106,0.886,0.992,0.014
1642,2018-01-03 08:00:00-06:00,Single-Family Home 001 (Master),0.002,0.196,0.944,1.14,0.013000000000000001
1642,2018-01-03 08:15:00-06:00,Single-Family Home 001 (Master),0.002,0.289,0.554,0.843,0.013000000000000001
1642,2018-01-03 08:30:00-06:00,Single-Family Home 001 (Master),0.0,0.735,0.109,0.844,0.012
1642,2018-01-03 08:45:00-06:00,Single-Family Home 001 (Master),0.001,0.864,-0.052,0.8119999999999999,0.011
1642,2018-01-03 09:00:00-06:00,Single-Family Home 001 (Master),0.003,1.012,-0.621,0.391,0.014
1642,2018-01-03 09:15:00-06:00,Single-Family Home 001 (Master),0.004,0.998,-0.65,0.348,0.015
1642,2018-01-03 09:30:00-06:00,Single-Family Home 001 (Master),0.004,1.265,-0.941,0.32399999999999995,0.015
1642,2018-01-03 09:45:00-06:00,Single-Family Home 001 (Master),0.006,1.802,-1.482,0.32000000000000006,0.017
1642,2018-01-03 10:00:00-06:00,Single-Family Home 001 (Master),0.006,2.031,-1.76,0.27100000000000013,0.017
1642,2018-01-03 10:15:00-06:00,Single-Family Home 001 (Master),0.006,2.216,-1.954,0.26200000000000023,0.017
1642,2018-01-03 10:30:00-06:00,Single-Family Home 001 (Master),0.007,2.351,-1.98,0.371,0.018000000000000002
1642,2018-01-03 10:45:00-06:00,Single-Family Home 001 (Master),0.007,2.666,-2.361,0.3049999999999997,0.019000000000000003
1642,2018-01-03 11:00:00-06:00,Single-Family Home 001 (Master),0.007,2.878,-1.99,0.8880000000000001,0.020999999999999998
1642,2018-01-03 11:15:00-06:00,Single-Family Home 001 (Master),0.008,2.979,-2.067,0.9119999999999999,0.023
1642,2018-01-03 11:30:00-06:00,Single-Family Home 001 (Master),0.008,2.977,-2.137,0.8399999999999999,0.023
1642,2018-01-03 11:45:00-06:00,Single-Family Home 001 (Master),0.008,2.894,-2.295,0.5990000000000002,0.022
1642,2018-01-03 12:00:00-06:00,Single-Family Home 001 (Master),0.009,3.24,-2.577,0.6630000000000003,0.023
1642,2018-01-03 12:15:00-06:00,Single-Family Home 001 (Master),0.008,3.475,-2.66,0.815,0.020999999999999998
1642,2018-01-03 12:30:00-06:00,Single-Family Home 001 (Master),0.008,3.576,-2.834,0.742,0.020999999999999998
1642,2018-01-03 12:45:00-06:00,Single-Family Home 001 (Master),0.009,3.803,-3.153,0.6499999999999999,0.020999999999999998
